video_id,video_title,published_at,playlist_name,playlist_id,video_url,channel_title,views,likes,comments,duration,angry,disgust,fear,happy,sad,surprise,neutral,pct_with_face,brightness,mean_r,mean_g,mean_b,blurriness
mHrjKpmmVK8,the ONE THING that makes her truly happy,2020-10-07 16:30:05+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=mHrjKpmmVK8,CaseyNeistat,1042987,57735,2805,PT5M12S,18.538454933482736,0.7624197578726493,19.38103537684708,9.047909401558686,18.335205370885546,3.399746896627446,30.53522855613563,31.901840490797547,89.20974994141956,93.56713190184048,87.83416429682175,84.84133153331629,296.4359974003547
r5eLfX-MiTo,"if she leaves me, this is why",2020-10-06 18:41:52+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=r5eLfX-MiTo,CaseyNeistat,1306584,64666,3414,PT5M36S,15.777787169248086,0.37281802681787474,18.13534319242061,9.771563094515262,24.674872105248905,0.0616952234455929,31.205922588092132,25.71428571428571,103.89920833333333,109.28220002480158,102.43937507440475,97.27707663690475,267.1128343504432
FnbY_dS0pyA,i made this video in a Wal Mart,2020-10-05 21:20:54+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=FnbY_dS0pyA,CaseyNeistat,1294121,62712,2928,PT5M8S,8.65505282645192,0.21460206503553195,20.58777757406654,26.75743653479555,17.83192184840383,0.6125324075110135,25.34067826197394,30.434782608695656,102.09614720820394,109.55214986628708,99.82038016520013,94.19079726319876,207.4403616520879
_K3SMg088j8,kite surfing idiot nearly cut my feet off,2020-09-30 18:23:18+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=_K3SMg088j8,CaseyNeistat,1422921,69146,2757,PT6M9S,11.816087563669317,0.83447946041661,14.955988314925435,11.914468125232377,18.972143400153147,6.171928016821852,35.334905868389306,21.243523316062177,107.86078855875792,110.35650837021446,106.83818005181347,106.61851870592255,311.7384517208248
QxsFiJWjbeA,sharing the truth of our marriage,2020-09-29 18:05:16+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=QxsFiJWjbeA,CaseyNeistat,1991886,93592,4586,PT5M1S,5.896692011826669,0.39616722644038044,28.486628316212663,13.909351084086941,33.12782521373454,0.8144743291288395,17.368861659344642,31.84713375796178,107.10295042131104,112.0259799904901,105.2131172870223,103.87882671510084,320.8468654883521
bhiSxcObwQE,a problem in the shower,2020-09-28 20:36:56+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=bhiSxcObwQE,CaseyNeistat,1627445,85514,4621,PT5M15S,6.024305436486375,0.7705404193674669,10.92878366372633,27.300711928253566,20.592517644059317,2.304325233278447,32.07881661575718,26.21951219512195,110.56041015625,121.34781789888213,107.56720464939025,97.58189903031843,245.75577945798813
JWEYGDpTfAA,this Wave Pool Cost $100 per SECOND to ride,2020-09-27 16:35:49+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=JWEYGDpTfAA,CaseyNeistat,3942379,108883,3651,PT7M12S,10.960430437169617,0.04910835566666531,11.561488458002815,15.459602848281378,18.154414355776638,1.8572217768629193,41.95773359902499,25.333333333333336,113.34360013503087,111.73582052469135,113.47923802083334,116.86600271990741,344.2441410996695
AwNpOuW-L9w,we're staying in a trailer now,2020-09-26 00:29:57+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=AwNpOuW-L9w,CaseyNeistat,1481021,71569,2990,PT5M3S,13.822263130653585,0.3957128416406534,13.075662691025322,24.608827678772155,27.540086533419807,0.12691291334455987,20.430534203811018,18.9873417721519,86.44244662557138,92.07379831992792,84.66352740967827,80.81414422358475,267.0708457077918
Yoxmv_huEhA,"insane new electric car, it's not a Tesla",2020-09-24 20:55:30+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=Yoxmv_huEhA,CaseyNeistat,2733199,131536,3391,PT5M18S,12.05290756009988,1.0424131252272995,15.714370510735195,20.284619185529845,21.650924175723738,2.9343988679102937,26.32036631847267,33.734939759036145,104.64377672146922,103.61748227284136,104.71927734375001,106.91578569486278,243.71135887570767
p9N1lc0FGBM,this is why she wants to leave,2020-09-23 17:54:22+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=p9N1lc0FGBM,CaseyNeistat,1873742,91633,6867,PT6M12S,20.121746566544093,1.001405315588303,13.5372805245807,15.157651921953834,26.239673259251806,0.5388591927760229,23.403384204029756,20.618556701030926,112.91555839687142,118.31469754528207,111.50528967998282,105.97499067064003,400.64948797530553
xFfxCbjMAS8,it's an addiction and it's real,2020-09-22 18:18:53+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=xFfxCbjMAS8,CaseyNeistat,1377785,73074,4118,PT5M34S,13.547119011936765,0.593392408060225,13.582422033473918,7.0906328410746395,25.746519152283444,0.9786827641617967,38.461232055060364,27.586206896551722,107.86351357958173,112.49722878252715,106.14680740142082,104.5287672363905,180.63108927719097
KvlgGZbDC-k,"i made a stupid mistake, here's the truth",2020-09-21 17:50:08+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=KvlgGZbDC-k,CaseyNeistat,1392833,74205,3359,PT4M59S,8.495080473259133,2.745897686338215,20.853351510949125,0.6778397751427727,34.523699319456966,1.7758268756893913,30.928304553473886,14.743589743589745,106.05554170005341,113.40007030693553,103.86652914107016,98.03483849158654,493.41035999507886
Hc6ptqErY_Q,very serious family problems.,2020-09-20 17:22:27+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=Hc6ptqErY_Q,CaseyNeistat,1682953,85703,4540,PT5M9S,12.542327027850678,0.19247793403895022,10.193962429098264,21.407172285710207,13.334727767959878,0.31997555594992677,42.00935789601628,26.70807453416149,107.46752609558317,115.44722761387165,104.8982145283385,99.68841202445651,402.4673247311997
OWM9sW2DYdM,burning a fat one with my wife's parents,2020-09-19 17:22:11+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=OWM9sW2DYdM,CaseyNeistat,1395570,78214,4246,PT5M24S,7.161295103512715,3.8693836840057023,9.403405169393034,14.82445969550976,27.86360256440339,0.08829165087945061,36.789563429850695,14.201183431952662,111.5251692194691,118.89739447218113,108.76398868959566,106.38458823861768,440.99743949565817
nvEs23YNXVI,she's ready to leave,2020-09-18 17:12:42+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=nvEs23YNXVI,CaseyNeistat,1915785,81771,5656,PT5M7S,12.337370173158906,0.04245184683801708,9.689133572870881,22.398386770645494,29.00887774832986,1.9395175015552673,24.584263622345212,18.125,96.65516745334202,98.13916023763021,96.15679448784722,95.29732877604167,246.7097764776251
knAzdJgj8Mw,i started a fight i'll never win,2020-09-17 16:19:14+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=knAzdJgj8Mw,CaseyNeistat,1411251,79807,4941,PT5M40S,13.608828973497639,0.46765708878900325,14.828176352775172,16.946305574220837,7.78858110005401,2.058822714565825,44.3016291832207,16.292134831460675,103.35567420607055,111.0624711542213,101.30991594978933,93.63904779669943,495.8341980016785
nk0aCRuU2qw,1 serious question about the GoPro Hero9,2020-09-16 14:00:19+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=nk0aCRuU2qw,CaseyNeistat,2816998,115941,6062,PT6M57S,9.854107756466147,0.26230537539793697,21.326571793177244,26.809220469659206,17.773990110772054,4.643699731231106,19.330106073106105,21.658986175115206,104.48080963181643,110.41322636648746,103.08433367735535,96.09722800259216,498.01565620709596
dujs-an7ppQ,the truth about why i quit.,2020-09-15 13:37:10+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=dujs-an7ppQ,CaseyNeistat,2332044,106393,6168,PT5M36S,17.765120164222914,5.115234138737718,23.05213139740498,13.333917818269603,8.562826914309335,3.7341745668841098,28.436595166339334,38.63636363636363,114.94754520300663,120.73076051037721,113.01270399305555,109.73634531348642,318.8220467869365
qHO-wInp-0k,never do this in a public bathroom,2020-09-13 13:00:08+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=qHO-wInp-0k,CaseyNeistat,1380359,93381,6695,PT6M3S,12.598521927119094,0.45246991812754744,12.322878692511363,15.548263842041672,31.12002959420552,0.06768305745976474,27.89015321222324,22.75132275132275,119.14278574643592,130.23060513576573,116.15809186232363,105.36971023478837,313.2991488725661
RFXT14i0wGE,shes still my wife.. but,2020-09-12 13:00:07+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=RFXT14i0wGE,CaseyNeistat,1866554,83829,4973,PT7M10S,9.712788335578422,0.044407462177344786,20.218326385036317,26.735554619503272,13.869534262444674,10.290590729902299,19.12879800131221,21.875,119.68118665907117,130.7752476283482,115.5671837797619,111.71478029281374,271.8476130767321
1PBmPN0tqys,showing you what happened to me,2020-09-11 13:00:00+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=1PBmPN0tqys,CaseyNeistat,2152324,106829,5092,PT6M17S,4.481708409206356,0.45380608417151513,16.251025041102192,26.471159598697746,26.301244922558595,3.3027898272918406,22.73826586734661,34.01015228426396,88.57220045473773,100.06219146573605,84.90199547024817,77.3153486322617,235.1532064967808
8yqpfLLG_vQ,JAMIE FOXX GAVE ME A BLACK EYE,2020-08-14 15:13:54+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=8yqpfLLG_vQ,CaseyNeistat,2041450,100471,5270,PT10M49S,17.515747809348447,0.2985590226986521,26.630529518550098,16.23453968731675,18.43729738623823,4.372663453848896,16.510663617479498,37.278106508875744,98.17961736213839,106.83985416409845,95.27805588942307,90.37537073420036,224.65194139812448
49Z6Mv4_WCA,i don't know what im doing anymore,2020-08-11 20:24:34+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=49Z6Mv4_WCA,CaseyNeistat,3159299,170618,10705,PT10M47S,20.375995132051578,0.6897420937790026,12.873976871629528,15.371652223876783,21.321979190694815,0.19617604578586795,29.170478943001637,34.718100890207715,95.34796954850808,104.66451967163286,91.23998104187272,92.16199684975685,496.3946408582087
FKqYNke5sO4,Surfing at an ABANDONED WATER PARK,2020-06-25 19:00:02+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=FKqYNke5sO4,CaseyNeistat,1911316,83355,3737,PT10M15S,6.945519190505411,0.02575971827299625,18.538286316266817,17.93918015744524,21.15578655091355,5.751284539925786,29.644184910776634,7.78816199376947,127.78107283283576,122.92598445883091,128.58876710420992,136.3421144724602,439.92796957307763
ag0MwmwGyG0,What Black Lives Matter Protests are really about,2020-06-04 23:44:03+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=ag0MwmwGyG0,CaseyNeistat,2074081,134051,16255,PT8M32S,20.597247339638546,0.30198119791557465,22.550044933903777,1.091406065245599,30.653557190426177,1.1973601011602124,23.608403789400192,80.14981273408239,84.03145519597899,88.17052907498439,82.32442227163962,82.17880370890553,178.99635380777156
sUm3mvZii6Y,FIFTY THOUSAND DOLLARS,2020-05-15 17:27:17+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=sUm3mvZii6Y,CaseyNeistat,1513955,80206,4601,PT9M17S,12.205381403288404,1.0386136915612578,14.2072698930039,17.130448856476388,30.987186041832647,1.8665040918307128,22.564596213111653,28.865979381443296,109.7141515278971,110.25708351231386,109.31547168826366,110.35744332283313,496.56043845808347
rj25YHshXo8,My Best Friend Got The Coronavirus,2020-03-21 23:55:58+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=rj25YHshXo8,CaseyNeistat,2621835,92983,8593,PT14M57S,12.741614130933074,1.0386855637981358,24.339141090192022,9.429426395499835,21.47839371363766,4.419302162177081,26.553437723926695,55.55555555555556,115.26189240748161,120.26083011522138,113.14695374636456,113.06667209201389,414.9382035045068
DvwMVIJbOJk,WE WENT TO MEXICO TO SURPRISE MY SISTER!,2020-03-11 16:35:41+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=DvwMVIJbOJk,CaseyNeistat,1492674,56588,2399,PT9M1S,10.569187365783694,0.21657532383685124,13.0643578233339,16.567918157132183,21.98279821264215,2.935254292650063,34.66390918132258,25.53191489361702,93.47244633138791,101.67765597296099,90.68197277937844,86.3256529501576,409.40927379857754
Zu073TPW3E8,World’s First Tesla Cyberbike,2020-02-03 16:56:35+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=Zu073TPW3E8,CaseyNeistat,3349206,117009,3540,PT5M35S,10.511974454318192,1.0661379804107933,24.521932599785046,11.342765289094842,30.437783320370652,5.837180975349531,16.282225627420722,22.857142857142858,109.3361058531746,112.63359789186508,108.27996564980158,106.12615907738095,694.1612174340189
mvMJl_0oQ_8,"FASTEST CAR, YOUNGEST DRIVER - driving a $200,000 sports car with Lando Norris",2020-01-10 22:08:09+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=mvMJl_0oQ_8,CaseyNeistat,3727387,123063,3594,PT9M31S,15.735569701306988,0.9624628629560197,14.199115760883434,18.064642672983446,13.23249948520286,2.2459043519686652,35.55980552026085,34.56375838926174,102.98101696495154,106.70340328754195,101.69855425055928,99.79927677572707,405.76698459597145
1wBsKxwzPyo,WHAT JUST HAPPENED?,2020-01-02 13:00:00+00:00,Uploads,UUtinbF-Q-fVthA0qrFQTgXQ,https://www.youtube.com/watch?v=1wBsKxwzPyo,CaseyNeistat,3021714,176367,8362,PT10M5S,16.837865750255805,0.1279225758322534,18.42061777414859,18.625251026083475,15.046812482100398,3.99506056505751,26.946470350867603,32.594936708860764,97.00496608814609,101.15430723123242,95.33320393536832,94.80927879966596,413.29984986090494
